Model,Serial Number,Material,Vendor Material Number,Material Description, Unit,Qty,Task List Group Key,Maintenance Plan Description,Maintenance Item,Maintenance Item Description,Func Loc,T1,T2,Desc w/o ID & Task,Serial Prefix,Spx Xref Key,FuncLoc Key,PN Key,Final CC,Final MC,AMT Key
MD6310,DLK00164,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,267278,21R300 C/O Cable Tension Cyl Upper NCS,51528213,21R300 C/O Cable Tension Cyl Upper NCS,,21R300,C/O,Cable Tension Cyl Upper NCS,DLK0,DLK0Cable Tension Cyl Upper NCS,DLK0NO MATCH,DLK05249002Cable Tension Cyl Upper NCS,89BZ - *CABLE TENSIONING CYLINDER,LUZ - LEFT UPPER,89BZLUZ
MD6420B,DT200110,40627779,1029178X,COOLER ASSY;SX;CAT;1,EA,1,164137,21R235 C/O Hydraulic Oil Cooler,50630414,21R235 C/O Hydraulic Oil Cooler,MYHD .OICO.OICO,21R235,C/O,Hydraulic Oil Cooler,DT20,DT20Hydraulic Oil Cooler,DT20MYHD .OICO.OICO,DT201029178XHydraulic Oil Cooler,1378 - ENGINE OIL COOLER,RI - RIGHT,1378RI
MD6420B,DT200101,,,,,,306249,21H219 C/O Compressor Cooler Module,51543412,21H219 C/O Compressor Cooler Fan Motor,MYHD .MOTO.HM07,21H219,C/O,Compressor Cooler Fan Motor,DT20,DT20Compressor Cooler Fan Motor,DT20MYHD .MOTO.HM07,DT20Compressor Cooler Fan Motor,1386 - HYDRAULIC FAN MOTOR,RI - RIGHT,1386RI
MD6420B,DT200108,,,,,,306256,21D08 C/O Engine Radiator Cooler Module,51543933,21D08 C/O Engine Cooler Fan Motor,MYHD .MOTO.HM06,21D08,C/O,Engine Cooler Fan Motor,DT20,DT20Engine Cooler Fan Motor,DT20MYHD .MOTO.HM06,DT20Engine Cooler Fan Motor,1386 - HYDRAULIC FAN MOTOR,LT - LEFT,1386LT
MD6420B,DT200118,,,,,,164159,21H368 C/O Main Pump Drive Transmission,51051846,21H368 C/O Main Pump Drive Transmission,TRAN .MPDT,21H368,C/O,Main Pump Drive Transmission,DT20,DT20Main Pump Drive Transmission,DT20TRAN .MPDT,DT20Main Pump Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
MD6420B,DT200113,20907956,11R0059,DRIVE;FINAL;RM;CAT;1,EA,1,210630,21R295 C/O Final Drive CS,50835593,21R295 C/O Final Drive CS,FDRV .FIDR.FDLH,21R295,C/O,Final Drive CS,DT20,DT20Final Drive CS,DT20FDRV .FIDR.FDLH,DT2011R0059Final Drive CS,4050 - FINAL DRIVE,RI - RIGHT,4050RI
MD6420B,DT200113,20907956,11R0059,DRIVE;FINAL;RM;CAT;1,EA,1,210630,21R295 C/O Final Drive NCS,50835594,21R295 C/O Final Drive NCS,FDRV .FIDR.FDRH,21R295,C/O,Final Drive NCS,DT20,DT20Final Drive NCS,DT20FDRV .FIDR.FDRH,DT2011R0059Final Drive NCS,4050 - FINAL DRIVE,LT - LEFT,4050LT
MD6420B,DT200113,20569654,216-1528,CYLINDER;CAT;216-152,EA,1,195252,21R295 C/O Track Adjuster CS,50722385,21R295 C/O Track Adjuster CS,STRU .TRFC.TRAD,21R295,C/O,Track Adjuster CS,DT20,DT20Track Adjuster CS,DT20STRU .TRFC.TRAD,DT20216-1528Track Adjuster CS,4157 - TRACK ADJUSTER,RI - RIGHT,4157RI
MD6420B,DT200113,20569654,216-1528,CYLINDER;CAT;216-152,EA,1,195252,21R295 C/O Track Adjuster NCS,50722386,21R295 C/O Track Adjuster NCS,STRU .TRFN.TRAD,21R295,C/O,Track Adjuster NCS,DT20,DT20Track Adjuster NCS,DT20STRU .TRFN.TRAD,DT20216-1528Track Adjuster NCS,4157 - TRACK ADJUSTER,LT - LEFT,4157LT
MD6420B,DT200113,20569665,5756593,IDLER;FINNING;575659,EA,1,195250,21R295 C/O Idler CS,50721988,21R295 C/O Idler CS,STRU .TRFC.IDLE,21R295,C/O,Idler CS,DT20,DT20Idler CS,DT20STRU .TRFC.IDLE,DT205756593Idler CS,4159 - IDLER/IDLER WHEEL,00 - (NONE),415900
MD6420B,DT200113,20569665,5756593,IDLER;FINNING;575659,EA,1,195250,21R295 C/O Idler NCS,50721989,21R295 C/O Idler NCS,STRU .TRFN.IDLE,21R295,C/O,Idler NCS,DT20,DT20Idler NCS,DT20STRU .TRFN.IDLE,DT205756593Idler NCS,4159 - IDLER/IDLER WHEEL,00 - (NONE),415900
MD6420B,DT200108,,,,,,184259,21D08 C/O Track Assembly CS,50660580,21D08 C/O Track CS,STRU .TRFC.TRAC,21D08,C/O,Track CS,DT20,DT20Track CS,DT20STRU .TRFC.TRAC,DT20Track CS,4170 - TRACK ASSEMBLY,RI - RIGHT,4170RI
MD6420B,DT200108,,,,,,184259,21D08 C/O Track Assembly NCS,50660581,21D08 C/O Track NCS,STRU .TRFN.TRAC,21D08,C/O,Track NCS,DT20,DT20Track NCS,DT20STRU .TRFN.TRAC,DT20Track NCS,4170 - TRACK ASSEMBLY,LT - LEFT,4170LT
MD6420B,DT200118,20577896,442-9740,MOTOR;CAT;442-9740,EA,1,195255,21H368 C/O Travel Motor CS,51051911,21H368 C/O Travel Motor CS,MYHD .MOTO.HM04,21H368,C/O,Travel Motor CS,DT20,DT20Travel Motor CS,DT20MYHD .MOTO.HM04,DT20442-9740Travel Motor CS,4351 - HYD PROPEL/DRIVE MOTOR,RI - RIGHT,4351RI
MD6420B,DT200118,20577896,442-9740,MOTOR;CAT;442-9740,EA,1,195255,21H368 C/O Travel Motor NCS,51051912,21H368 C/O Travel Motor NCS,MYHD .MOTO.HM05,21H368,C/O,Travel Motor NCS,DT20,DT20Travel Motor NCS,DT20MYHD .MOTO.HM05,DT20442-9740Travel Motor NCS,4351 - HYD PROPEL/DRIVE MOTOR,LT - LEFT,4351LT
MD6420B,DT200108,,,,,,164138,21D08 C/O Feed/Tram Pump,50518017,21D08 C/O Travel/Feed Pump NCS,MYHD .PUMP.HP01,21D08,C/O,Travel/Feed Pump NCS,DT20,DT20Travel/Feed Pump NCS,DT20MYHD .PUMP.HP01,DT20Travel/Feed Pump NCS,5084 - IMPLEMENT PUMP,LT - LEFT,5084LT
MD6420B,DT200108,,,,,,164139,21D08 C/O Travel/Rotation Pump,50518023,21D08 C/O Travel/Rotation Pump CS,MYHD .PUMP.HP02,21D08,C/O,Travel/Rotation Pump CS,DT20,DT20Travel/Rotation Pump CS,DT20MYHD .PUMP.HP02,DT20Travel/Rotation Pump CS,5084 - IMPLEMENT PUMP,RI - RIGHT,5084RI
MD6420B,DT200101,20426104,4506156,SHEAVE;CAT;4506156,EA,4,164077,21H219 C/O Travelling Sheaves,50518097,21H219 C/O Mast Travelling Sheaves,MAST .SHVE.SHV2,21H219,C/O,Mast Travelling Sheaves,DT20,DT20Mast Travelling Sheaves,DT20MAST .SHVE.SHV2,DT204506156Mast Travelling Sheaves,516B - TRAVEL SHEAVE,00 - (NONE),516B00
MD6420B,DT200108,20426104,4506156,SHEAVE;CAT;4506156,EA,4,164077,21D08 C/O Mast Cables and Sheaves,50522665,21D08 C/O Travelling Sheaves,,21D08,C/O,Travelling Sheaves,DT20,DT20Travelling Sheaves,DT20NO MATCH,DT204506156Travelling Sheaves,516B - TRAVEL SHEAVE,00 - (NONE),516B00
MD6420B,DT200108,,,,,,178346,21D08 C/O Air Compressor & Coupling,50628494,21D08 C/O Air Compressor,AIRS .AICO.AICO,21D08,C/O,Air Compressor,DT20,DT20Air Compressor,DT20AIRS .AICO.AICO,DT20Air Compressor,79N1 - AIR END COMPRESSOR,00 - (NONE),79N100
MD6420B,DT200101,20999543,11R1468,CYLINDER HYD;CAT;11R,EA,1,164111,21H219 C/O Jack Cyl CS NDE,50583886,21H219 C/O Jack Cyl CS NDE,,21H219,C/O,Jack Cyl CS NDE,DT20,DT20Jack Cyl CS NDE,DT20NO MATCH,DT2011R1468Jack Cyl CS NDE,79NM - JACK LEVELLING CYLINDER,RF - RIGHT FRONT,79NMRF
MD6420B,DT200108,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,164109,21D08 C/O Jack Cyl CS DE,50583888,21D08 C/O Jack Cyl CS DE,,21D08,C/O,Jack Cyl CS DE,DT20,DT20Jack Cyl CS DE,DT20NO MATCH,DT2011R1466Jack Cyl CS DE,79NM - JACK LEVELLING CYLINDER,RR - RIGHT REAR,79NMRR
MD6420B,DT200108,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,164109,21D08 C/O Jack Cyl NCS DE,50583889,21D08 C/O Jack Cyl NCS DE,,21D08,C/O,Jack Cyl NCS DE,DT20,DT20Jack Cyl NCS DE,DT20NO MATCH,DT2011R1466Jack Cyl NCS DE,79NM - JACK LEVELLING CYLINDER,LR - LEFT REAR,79NMLR
MD6420B,DT200108,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,164109,21D08 C/O Jack Cyl CS DE,50583888,21D08 C/O Jack Leg Cylinder DE CS,,21D08,C/O,Jack Leg Cylinder DE CS,DT20,DT20Jack Leg Cylinder DE CS,DT20NO MATCH,DT2011R1466Jack Leg Cylinder DE CS,79NM - JACK LEVELLING CYLINDER,RR - RIGHT REAR,79NMRR
MD6420B,DT200110,20999543,11R1468,CYLINDER HYD;CAT;11R,EA,1,164111,21R235 C/O Jack Cyl NCS NDE,50630485,21R235 C/O Jack Cyl NCS NDE,,21R235,C/O,Jack Cyl NCS NDE,DT20,DT20Jack Cyl NCS NDE,DT20NO MATCH,DT2011R1468Jack Cyl NCS NDE,79NM - JACK LEVELLING CYLINDER,LF - LEFT FRONT,79NMLF
MD6420B,DT200108,,,,,,164107,21D08 C/O Mast Raise Cylinder CS,50517975,21D08 C/O Mast Raise Cylinder CS,MYHD .CYLI.MARC,21D08,C/O,Mast Raise Cylinder CS,DT20,DT20Mast Raise Cylinder CS,DT20MYHD .CYLI.MARC,DT20Mast Raise Cylinder CS,79NU - MAST RAISING CYLINDER,RI - RIGHT,79NURI
MD6420B,DT200108,,,,,,164107,21D08 C/O Mast Raise Cylinder NCS,50517976,21D08 C/O Mast Raise Cylinder NCS,MYHD .CYLI.MARN,21D08,C/O,Mast Raise Cylinder NCS,DT20,DT20Mast Raise Cylinder NCS,DT20MYHD .CYLI.MARN,DT20Mast Raise Cylinder NCS,79NU - MAST RAISING CYLINDER,LT - LEFT,79NULT
MD6420B,DT200108,20426141,1060256X,CYLINDER;SX;CAT;1060,EA,1,164112,21D08 C/O Hoist/Pulldown Cylinder,50518018,21D08 C/O Hoist/Pulldown Cylinder,MYHD .CYLI.HOPU,21D08,C/O,Hoist/Pulldown Cylinder,DT20,DT20Hoist/Pulldown Cylinder,DT20MYHD .CYLI.HOPU,DT201060256XHoist/Pulldown Cylinder,79NZ - PULL DOWN CYLINDER,00 - (NONE),79NZ00
MD6420B,DT200110,20426141,1060256X,"CYLINDER;SX,CAT;1060256X",EA,1,A/164112/W1,1333302: 21R235 C/O Hoist/Pulldown Cylinder,50630411,21R235 C/O Hoist/Pulldown Cylinder,MYHD .CYLI.HOPU,21R235,C/O,Hoist/Pulldown Cylinder,DT20,DT20Hoist/Pulldown Cylinder,DT20MYHD .CYLI.HOPU,DT201060256XHoist/Pulldown Cylinder,79NZ - PULL DOWN CYLINDER,LT - LEFT,79NZLT
MD6420B,DT200108,20426107,4540993,CABLE;CAT;1480762,EA,2,164068,21D08 C/O Mast Cables and Sheaves,50522663,21D08 C/O Pulldown Cables,,21D08,C/O,Pulldown Cables,DT20,DT20Pulldown Cables,DT20NO MATCH,DT204540993Pulldown Cables,89AF - *PULLDOWN ROPES,LT - LEFT,89AFLT
MD6420B,DT200108,,,,,,164068,21D08 C/O Mast Cables & Sheaves,50522663,21D08 C/O Mast Pulldown Cables,MAST .CABL.CAB2,21D08,C/O,Mast Pulldown Cables,DT20,DT20Mast Pulldown Cables,DT20MAST .CABL.CAB2,DT20Mast Pulldown Cables,89AF - *PULLDOWN ROPES,LT - LEFT,89AFLT
MD6420B,DT200101,20426105,4506524,CABLE;HOIST;CAT;1480,EA,2,164067,21H219 C/O Hoist Cables,50518054,21H219 C/O Hoist Cables,,21H219,C/O,Hoist Cables,DT20,DT20Hoist Cables,DT20NO MATCH,DT204506524Hoist Cables,89AG - HOIST ROPES,LT - LEFT,89AGLT
MD6420B,DT200108,,,,,,164067,21D08 C/O Mast Cables and Sheaves,50522662,21D08 C/O Mast Hoist Cables,MAST .CABL.CAB1,21D08,C/O,Mast Hoist Cables,DT20,DT20Mast Hoist Cables,DT20MAST .CABL.CAB1,DT20Mast Hoist Cables,89AG - HOIST ROPES,LT - LEFT,89AGLT
793F,RBT00364,21187052,3377950XFSR-SHORT,STRUT;CAT;3377950XFSR-SHORT,EA,1,A/224166/G1,2021456: 06B352 Corner Group RHF,51505697,06B352 C/O Corner Group RHF,,06B352,C/O,Corner Group RHF,RBT0,RBT0Corner Group RHF,RBT0NO MATCH,RBT03377950XFSR-SHORTCorner Group RHF,"4016 - WHEEL, BRAKE & SUSPENSION CYLINDER",RF - RIGHT FRONT,4016RF
D11T,AMA00198,20447634,20R2507,ENGINE;CAT C32;CAT;30R0502,EA,1,325789,08H119 Engine,51193336,08H119 C/O Engine,ENGD,08H119,C/O,Engine,AMA0,AMA0Engine,AMA0ENGD,AMA020R2507Engine,1000 - ENGINE,00 - (NONE),100000
D11T,AMA00199,20992451,5085837X,"CLUTCH,STEERING;SX;CAT;508-5837X",EA,1,A/148052/L1,1174801: 08D06 C/O Steering Clutch & Brake LH,50398842,08D06 C/O Steering Clutch & Brake LH,BRSS .SCBA.SCLH,08D06,C/O,Steering Clutch & Brake LH,AMA0,AMA0Steering Clutch & Brake LH,AMA0BRSS .SCBA.SCLH,AMA05085837XSteering Clutch & Brake LH,4100 - STEERING CLUTCH & BRAKE,LT - LEFT,4100LT
MD6310,DLK00164,20908234,5282933,"ROLLER,TRACK;CAT;528-2933",EA,3,A/267433/W1,2037387: 21R300 C/O Carrier Rollers CS,51528219,21R300 C/O Carrier Rollers CS,STRU .TRFC.CARO,21R300,C/O,Carrier Rollers CS,DLK0,DLK0Carrier Rollers CS,DLK0STRU .TRFC.CARO,DLK05282933Carrier Rollers CS,4154 - CARRIER ROLLER,ALL - ALL,4154ALL
MD6310,DLK00164,20908234,5282933,"ROLLER,TRACK;CAT;528-2933",EA,3,A/267433/W1,2037388: 21R300 C/O Carrier Rollers NCS,51528620,21R300 C/O Carrier Rollers NCS,STRU .TRFN.CARO,21R300,C/O,Carrier Rollers NCS,DLK0,DLK0Carrier Rollers NCS,DLK0STRU .TRFN.CARO,DLK05282933Carrier Rollers NCS,4154 - CARRIER ROLLER,ALL - ALL,4154ALL
789C,2BW77025,20098695,2A6546X,PUMP DRIVE;CAT;2A654,EA,1,5052087,06R39 C/O Main Pump Drive Trans,50322742,06R39 C/O Main Pump Drive Transmission,TRAN .MPDT,06R39,C/O,Main Pump Drive Transmission,2BW7,2BW7Main Pump Drive Transmission,2BW7TRAN .MPDT,2BW72A6546XMain Pump Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
793D,FDB01684,20556026,3864902X,PUMP;MAIN;SX;CAT;149,EA,1,140660,11H1083 C/O Main Pump Drive Trans,50482594,11H1083 C/O Main Pump Drive Transmission,TRAN .MPDT,11H1083,C/O,Main Pump Drive Transmission,FDB0,FDB0Main Pump Drive Transmission,FDB0TRAN .MPDT,FDB03864902XMain Pump Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
793D,FDB02019,20649425,3864902X,PUMP DRIVE GROUP;CAT,EA,1,140660,11H1082 C/O Main Pump Drive Trans,51219983,11H1082 C/O Main Pump Drive Transmission,TRAN .MPDT,11H1082,C/O,Main Pump Drive Transmission,FDB0,FDB0Main Pump Drive Transmission,FDB0TRAN .MPDT,FDB03864902XMain Pump Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
793F,RBT00295,20649425,3864902X,PUMP DRIVE GROUP;CAT,EA,1,154024,06H111 C/O Main Pump Drive,51190846,06H111 C/O Main Pump Drive Transmission,TRAN .MPDT,06H111,C/O,Main Pump Drive Transmission,RBT0,RBT0Main Pump Drive Transmission,RBT0TRAN .MPDT,RBT03864902XMain Pump Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
793F,SSP01261,20649425,3864902X,PUMP DRIVE GROUP;CAT,EA,1,286205,06H262 C/O Main Pump Drive,51192415,06H262 C/O Main Pump Drive Transmission,TRAN .MPDT,06H262,C/O,Main Pump Drive Transmission,SSP0,SSP0Main Pump Drive Transmission,SSP0TRAN .MPDT,SSP03864902XMain Pump Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
MD6310,DLK00164,21081921,5037615X,GEARBOX;PUMP DRIVE;C,EA,1,267443,21R300 C/O Main Pump Drive Transmission,51528647,21R300 C/O Main Pump Drive Transmission,TRAN .MPDT,21R300,C/O,Main Pump Drive Transmission,DLK0,DLK0Main Pump Drive Transmission,DLK0TRAN .MPDT,DLK05037615XMain Pump Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
793,TWN00333,,3864902X,PUMP DRIVE GROUP;CAT,EA,1,,,,793-TWN C/O Main P/Drive Transmission,,793-TWN,C/O,Main P/Drive Transmission,TWN0,TWN0Main P/Drive Transmission,TWN0NO MATCH,TWN03864902XMain P/Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
793,TWN00333,,3864902X,PUMP DRIVE GROUP;CAT,EA,1,,,,793-TWN C/O Main Pump Drive Transmission,TRAN .MPDT,793-TWN,C/O,Main Pump Drive Transmission,TWN0,TWN0Main Pump Drive Transmission,TWN0TRAN .MPDT,TWN03864902XMain Pump Drive Transmission,3108 - PUMP DRIVE GRP,00 - (NONE),310800
24,E9Z00543,,,,,,A/269029/S1,2046424: 12H563 C/O Blade Lift Cylinder LH,51540374,12H563 C/O Blade Lift Cylinder LH,MYHD .CYLI.BLLL,12H563,C/O,Blade Lift Cylinder LH,E9Z0,E9Z0Blade Lift Cylinder LH,E9Z0MYHD .CYLI.BLLL,E9Z0Blade Lift Cylinder LH,5102 - LIFT/HOIST CYLINDER,LT - LEFT,5102LT
24,E9Z00543,,,,,,A/269029/S1,2046425: 12H563 C/O Blade Lift Cylinder RH,51540375,12H563 C/O Blade Lift Cylinder RH,MYHD .CYLI.BLLR,12H563,C/O,Blade Lift Cylinder RH,E9Z0,E9Z0Blade Lift Cylinder RH,E9Z0MYHD .CYLI.BLLR,E9Z0Blade Lift Cylinder RH,5102 - LIFT/HOIST CYLINDER,RI - RIGHT,5102RI
24,E9Z00570,,,,,,A/269036/R1,2085796: 12H565 C/O Circle Drive Motor Front,51596239,12H565 C/O Circle Drive Motor LH,MYHD .MOTO.CDMF,12H565,C/O,Circle Drive Motor LH,E9Z0,E9Z0Circle Drive Motor LH,E9Z0MYHD .MOTO.CDMF,E9Z0Circle Drive Motor LH,5207 - CIRCLE DRIVE,LT - LEFT,5207LT
24,E9Z00570,,,,,,A/269036/R1,2085797: 12H565 C/O Circle Drive Motor Rear,51596240,12H565 C/O Circle Drive Motor RH,MYHD .MOTO.CDMR,12H565,C/O,Circle Drive Motor RH,E9Z0,E9Z0Circle Drive Motor RH,E9Z0MYHD .MOTO.CDMR,E9Z0Circle Drive Motor RH,5207 - CIRCLE DRIVE,RI - RIGHT,5207RI
MD6250,DN700204,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,286012,21R439 C/O Cable Tension Cyl Lower CS,51563055,21R439 C/O Cable Tensioning Cylinder Lower CS,MYHD .CYLI.CTDC,21R439,C/O,Cable Tensioning Cylinder Lower CS,DN70,DN70Cable Tensioning Cylinder Lower CS,DN70MYHD .CYLI.CTDC,DN705249002Cable Tensioning Cylinder Lower CS,89BZ - *CABLE TENSIONING CYLINDER,RLH - RIGHT LOWER,89BZRLH
MD6250,DN700204,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,286012,21R439 C/O Cable Tension Cyl Lower NCS,51563056,21R439 C/O Cable Tensioning Cylinder Lower NCS,MYHD .CYLI.CTDN,21R439,C/O,Cable Tensioning Cylinder Lower NCS,DN70,DN70Cable Tensioning Cylinder Lower NCS,DN70MYHD .CYLI.CTDN,DN705249002Cable Tensioning Cylinder Lower NCS,89BZ - *CABLE TENSIONING CYLINDER,LLH - LEFT LOWER,89BZLLH
MD6250,DN700204,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,286012,21R439 C/O Cable Tension Cyl Upper CS,51563122,21R439 C/O Cable Tensioning Cylinder Upper CS,MYHD .CYLI.CTUC,21R439,C/O,Cable Tensioning Cylinder Upper CS,DN70,DN70Cable Tensioning Cylinder Upper CS,DN70MYHD .CYLI.CTUC,DN705249002Cable Tensioning Cylinder Upper CS,89BZ - *CABLE TENSIONING CYLINDER,RUZ - RIGHT UPPER,89BZRUZ
MD6250,DN700204,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,286012,21R439 C/O Cable Tension Cyl Upper NCS,51563123,21R439 C/O Cable Tensioning Cylinder Upper NCS,MYHD .CYLI.CTUN,21R439,C/O,Cable Tensioning Cylinder Upper NCS,DN70,DN70Cable Tensioning Cylinder Upper NCS,DN70MYHD .CYLI.CTUN,DN705249002Cable Tensioning Cylinder Upper NCS,89BZ - *CABLE TENSIONING CYLINDER,LUZ - LEFT UPPER,89BZLUZ
MD6310,DLK00164,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,267278,21R300 C/O Cable Tension Cyl Lower CS,51528206,21R300 C/O Cable Tensioning Cylinder Lower CS,MYHD .CYLI.CTDC,21R300,C/O,Cable Tensioning Cylinder Lower CS,DLK0,DLK0Cable Tensioning Cylinder Lower CS,DLK0MYHD .CYLI.CTDC,DLK05249002Cable Tensioning Cylinder Lower CS,89BZ - *CABLE TENSIONING CYLINDER,RLH - RIGHT LOWER,89BZRLH
MD6310,DLK00164,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,267278,21R300 C/O Cable Tension Cyl Lower NCS,51528205,21R300 C/O Cable Tensioning Cylinder Lower NCS,MYHD .CYLI.CTDN,21R300,C/O,Cable Tensioning Cylinder Lower NCS,DLK0,DLK0Cable Tensioning Cylinder Lower NCS,DLK0MYHD .CYLI.CTDN,DLK05249002Cable Tensioning Cylinder Lower NCS,89BZ - *CABLE TENSIONING CYLINDER,LLH - LEFT LOWER,89BZLLH
MD6310,DLK00164,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,267278,21R300 C/O Cable Tension Cyl Upper CS,51528212,21R300 C/O Cable Tensioning Cylinder Upper CS,MYHD .CYLI.CTUC,21R300,C/O,Cable Tensioning Cylinder Upper CS,DLK0,DLK0Cable Tensioning Cylinder Upper CS,DLK0MYHD .CYLI.CTUC,DLK05249002Cable Tensioning Cylinder Upper CS,89BZ - *CABLE TENSIONING CYLINDER,RUZ - RIGHT UPPER,89BZRUZ
MD6310,DLK00164,20908039,5249002,CYLINDER;HYDRAULIC;C,EA,1,267278,21R300 C/O Cable Tension Cyl Upper NCS,51528213,21R300 C/O Cable Tensioning Cylinder Upper NCS,MYHD .CYLI.CTUN,21R300,C/O,Cable Tensioning Cylinder Upper NCS,DLK0,DLK0Cable Tensioning Cylinder Upper NCS,DLK0MYHD .CYLI.CTUN,DLK05249002Cable Tensioning Cylinder Upper NCS,89BZ - *CABLE TENSIONING CYLINDER,LUZ - LEFT UPPER,89BZLUZ
793F,RBT00364,20769050,3377882F,MODULE;RADIATOR;CAT;,EA,1,334329,06B352 Engine,51667217,06B352 C/O Engine Radiator,ENGD .ENCS.RADI,06B352,C/O,Engine Radiator,RBT0,RBT0Engine Radiator,RBT0ENGD .ENCS.RADI,RBT03377882FEngine Radiator,1353 - RADIATOR,00 - (NONE),135300
793F,SSP00671,20769050,3377882F,"MODULE,RADIATOR;CAT;",EA,1,334328,06H545 Engine,51666797,06H545 C/O Engine Radiator,ENGD .ENCS.RADI,06H545,C/O,Engine Radiator,SSP0,SSP0Engine Radiator,SSP0ENGD .ENCS.RADI,SSP03377882FEngine Radiator,1353 - RADIATOR,00 - (NONE),135300
MD6250,DN700172,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,286043,21B311 C/O Jack Cyl CS DE,51475939,21B311 C/O Jack Leg Cylinder CS DE,MYHD .CYLI.JACD,21B311,C/O,Jack Leg Cylinder CS DE,DN70,DN70Jack Leg Cylinder CS DE,DN70MYHD .CYLI.JACD,DN7011R1466Jack Leg Cylinder CS DE,79NM - JACK LEVELLING CYLINDER,RR - RIGHT REAR,79NMRR
MD6250,DN700172,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,286044,21B311 C/O Jack Cyl CS NDE,51475940,21B311 C/O Jack Leg Cylinder CS NDE,MYHD .CYLI.JACN,21B311,C/O,Jack Leg Cylinder CS NDE,DN70,DN70Jack Leg Cylinder CS NDE,DN70MYHD .CYLI.JACN,DN7011R1466Jack Leg Cylinder CS NDE,79NM - JACK LEVELLING CYLINDER,RF - RIGHT FRONT,79NMRF
MD6250,DN700172,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,286043,21B311 C/O Jack Cyl NCS DE,51475948,21B311 C/O Jack Leg Cylinder NCS DE,MYHD .CYLI.JADN,21B311,C/O,Jack Leg Cylinder NCS DE,DN70,DN70Jack Leg Cylinder NCS DE,DN70MYHD .CYLI.JADN,DN7011R1466Jack Leg Cylinder NCS DE,79NM - JACK LEVELLING CYLINDER,LR - LEFT REAR,79NMLR
MD6250,DN700172,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,286044,21B311 C/O Jack Cyl NCS NDE,51475949,21B311 C/O Jack Leg Cylinder NCS NDE,MYHD .CYLI.JANN,21B311,C/O,Jack Leg Cylinder NCS NDE,DN70,DN70Jack Leg Cylinder NCS NDE,DN70MYHD .CYLI.JANN,DN7011R1466Jack Leg Cylinder NCS NDE,79NM - JACK LEVELLING CYLINDER,LF - LEFT FRONT,79NMLF
MD6310,DLK00131,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,267344,21B290 C/O Jack Cyl CS NDE,51411642,21B290 C/O Jack Leg Cylinder CS NDE,MYHD .CYLI.JACN,21B290,C/O,Jack Leg Cylinder CS NDE,DLK0,DLK0Jack Leg Cylinder CS NDE,DLK0MYHD .CYLI.JACN,DLK011R1466Jack Leg Cylinder CS NDE,79NM - JACK LEVELLING CYLINDER,RF - RIGHT FRONT,79NMRF
MD6310,DLK00131,20999542,11R1466,CYLINDER;RM;CAT;11R-,EA,1,267344,21B290 C/O Jack Cyl NCS NDE,51411641,21B290 C/O Jack Leg Cylinder NCS NDE,MYHD .CYLI.JANN,21B290,C/O,Jack Leg Cylinder NCS NDE,DLK0,DLK0Jack Leg Cylinder NCS NDE,DLK0MYHD .CYLI.JANN,DLK011R1466Jack Leg Cylinder NCS NDE,79NM - JACK LEVELLING CYLINDER,LF - LEFT FRONT,79NMLF
MD6310,DLK00131,20999543,11R1468,CYLINDER HYD;CAT;11R,EA,1,267345,21B290 C/O Jack Cyl CS DE,51411643,21B290 C/O Jack Leg Cylinder CS DE,MYHD .CYLI.JACD,21B290,C/O,Jack Leg Cylinder CS DE,DLK0,DLK0Jack Leg Cylinder CS DE,DLK0MYHD .CYLI.JACD,DLK011R1468Jack Leg Cylinder CS DE,79NM - JACK LEVELLING CYLINDER,RR - RIGHT REAR,79NMRR
